,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
MUC22,0.02180696346375779,7.946269602521205e-05,3.362695e-05,3.271076578492682e-07,0.009900990099009901,1.9029275047487512e-05,8.674966814979482e-05,3.5723442793877127e-07,0.010144457068657686
KDM4D,0.021714653847558163,8.469456895177085e-05,3.362695e-05,1.1900115892693464e-08,0.009900990099009901,1.571300297035315e-05,9.242768528749093e-05,1.326657290155347e-08,0.010144457068657686
SPANXD,0.021589918160462927,9.228042134479253e-05,3.362695e-05,2.3917473224166486e-08,0.009900990099009901,1.5839805035130777e-05,0.00010066955055795549,2.6516045703067057e-08,0.010144457068657686
CHRNE,0.021450231363184184,0.00010153195270612425,3.362695e-05,1.931328763582485e-08,0.009900990099009901,1.4996779105763496e-05,0.00011072186772750736,2.1435391382713482e-08,0.010144457068657686
TSEN34,0.02139178979512801,0.00010565537528439695,3.362695e-05,5.151766147648562e-05,0.009900990099009901,2.8653217455111133e-05,0.00011517664456874667,5.4210096257263015e-05,0.010144457068657686
TSEN2,0.021357326187259666,0.00010816018588555298,3.362695e-05,8.001542428637265e-08,0.009900990099009901,1.7627357389002858e-05,0.00011786435076522301,8.838228013958687e-08,0.010144457068657686
C12orf66,0.021353360982887468,0.00010845192641772972,3.362695e-05,4.813640904766103e-07,0.009900990099009901,1.887477237139016e-05,0.00011813935339621973,5.23601258676516e-07,0.010144457068657686
SPRR2D,0.021347706795789758,0.00010886921229547042,3.362695e-05,2.3676385296766966e-08,0.009900990099009901,1.6382208986224346e-05,0.00011855086638345236,2.6258467981626952e-08,0.010144457068657686
C12orf49,0.021344114186646213,0.00010913513393295826,3.362695e-05,1.3822967757093352e-06,0.009900990099009901,2.0413401520622305e-05,0.00011879731560191393,1.4900791689284965e-06,0.010144457068657686
PYCR3,0.021334895205185573,0.00010982030748674099,3.362695e-05,1.6903577595428487e-06,0.009900990099009901,2.2571239047179405e-05,0.00011949979051876059,1.8208521646781135e-06,0.010144457068657686
TAF11L12,0.021317898406600314,0.0001110941432896917,3.362695e-05,6.743812495102475e-07,0.009900990099009901,1.851676364820346e-05,0.00012084207029335572,7.311686839648509e-07,0.010144457068657686
MANBAL,0.021312520955648128,0.00011150003952065113,3.362695e-05,3.0340566870012964e-07,0.009900990099009901,1.7296889213091904e-05,0.00012123962253061015,3.317117369170514e-07,0.010144457068657686
ZSCAN25,0.021255133760599197,0.0001159192675393994,3.362695e-05,8.791229655358279e-08,0.009900990099009901,1.6232530530022653e-05,0.00012599920384717326,9.699775272554188e-08,0.010144457068657686
RRNAD1,0.021164165792934942,0.00012326267229778587,3.362695e-05,3.2469248212319e-07,0.009900990099009901,1.8276207629542658e-05,0.00013393263922251272,3.5472594550967593e-07,0.010144457068657686
OR4S1,0.021117553823956196,0.00012719238788116982,3.362695e-05,8.113323868297329e-08,0.009900990099009901,1.6964409307840905e-05,0.00013815248502661458,8.95839956013691e-08,0.010144457068657686
NKX2-4,0.021018940969814257,0.00013589654367507364,3.362695e-05,1.112853629181565e-05,0.009900990099009901,2.3849876986637964e-05,0.0001475532504615349,1.1830477985629677e-05,0.010144457068657686
LRRC71,0.02094528868293339,0.0001427584258221204,3.362695e-05,1.3356518561158381e-06,0.009900990099009901,2.0122461986600273e-05,0.0001549476401831987,1.4403147262212489e-06,0.010144457068657686
WDYHV1,0.020943170532595604,0.00014296048615469736,3.362695e-05,2.681839597284963e-06,0.009900990099009901,2.1045489927932068e-05,0.00015511083488755592,2.880601071197597e-06,0.010144457068657686
RTL9,0.020878325672077685,0.0001492775765636889,3.362695e-05,2.274615993225204e-06,0.009900990099009901,2.0331418535889827e-05,0.00016190626525345867,2.4449473234237235e-06,0.010144457068657686
ZNRD2,0.020793788247259377,0.00015790607076748842,3.362695e-05,1.9762185931027076e-06,0.009900990099009901,2.016924311006457e-05,0.00017120282338361592,2.1272535986035605e-06,0.010144457068657686
RBM8A,0.020774655802615852,0.0001599226097207529,3.362695e-05,5.048526100503992e-07,0.009900990099009901,1.8356904656603743e-05,0.00017332652787653856,5.483554779692967e-07,0.010144457068657686
BORCS6,0.02077182555337373,0.0001602229535709876,3.362695e-05,6.218953970682506e-07,0.009900990099009901,1.950951105306297e-05,0.00017358933214624875,6.752393019199246e-07,0.010144457068657686
RHOXF2B,0.02072779199751908,0.0001649642977190613,3.362695e-05,1.9660166661328304e-07,0.009900990099009901,1.7215153427492987e-05,0.0001786616942805718,2.1557200286544194e-07,0.010144457068657686
PTGER1,0.020693490750384843,0.00016874834399327465,3.362695e-05,3.2230718094439226e-10,0.009900990099009901,1.2186369459075378e-05,0.00018269398483573582,3.704680240740141e-10,0.010144457068657686
THEM6,0.020678028386665808,0.00017048054334234397,3.362695e-05,3.9736762735831377e-07,0.009900990099009901,1.6826646957723794e-05,0.0001845027525350043,4.330195721303819e-07,0.010144457068657686
FZD4,0.020659105141945012,0.0001726230906350379,3.362695e-05,6.009184662647549e-06,0.009900990099009901,2.2067519275545093e-05,0.00018675415503249682,6.429227527796949e-06,0.010144457068657686
PRMT6,0.020618731370271898,0.00017727880802342888,3.362695e-05,2.92960145265031e-06,0.009900990099009901,2.0593158826956152e-05,0.0001917218543872699,3.145599269130612e-06,0.010144457068657686
IGFL3,0.020604529391256975,0.00017894424782649576,3.362695e-05,6.518892975648782e-06,0.009900990099009901,2.1659562027105472e-05,0.00019345324089350892,6.967110412164712e-06,0.010144457068657686
DPAGT1,0.02060093508068331,0.0001793680599904146,3.362695e-05,7.131080530520251e-07,0.009900990099009901,1.813549489446056e-05,0.00019384156339021752,7.712055368262708e-07,0.010144457068657686
LCE3A,0.02049467851818787,0.00019232928920487335,3.362695e-05,1.826081725786466e-05,0.009900990099009901,2.3910942135512776e-05,0.00020777380900778542,1.9350919029881306e-05,0.010144457068657686
CKM,0.02045325747083527,0.00019761496377701526,3.362695e-05,3.481862149712356e-07,0.009900990099009901,1.6022892996193688e-05,0.00021340708831211151,3.797014339926233e-07,0.010144457068657686
PDCD5,0.020232819467727987,0.0002281024775612206,3.362695e-05,1.9963434603198493e-06,0.009900990099009901,1.845469055884462e-05,0.00024624232914129606,2.1478211530335535e-06,0.010144457068657686
C1orf56,0.02011471334966879,0.0002461903004724597,3.362695e-05,6.386636542954349e-07,0.009900990099009901,1.7416525823733802e-05,0.00026567298612135943,6.926937682163068e-07,0.010144457068657686
LCE5A,0.020113312143858815,0.0002464127079544465,3.362695e-05,1.304044946359717e-06,0.009900990099009901,1.9177441330870086e-05,0.0002658173764341386,1.4067367274646354e-06,0.010144457068657686
GRXCR2,0.02005602390111787,0.0002556679008963725,3.362695e-05,4.478674322516696e-06,0.009900990099009901,2.0777261607282096e-05,0.00027570226552448506,4.802009638152283e-06,0.010144457068657686
GALP,0.019998850805800293,0.0002652267335523373,3.362695e-05,4.976172519599587e-07,0.009900990099009901,1.5640160896028894e-05,0.00028590736638771537,5.408883173477811e-07,0.010144457068657686
BOD1L2,0.019988790016701802,0.000266942882329535,3.362695e-05,2.456642522408181e-06,0.009900990099009901,1.924051119927591e-05,0.00028765396802751613,2.6396588707824297e-06,0.010144457068657686
ZNF549,0.019951553510716254,0.0002733850343360489,3.362695e-05,4.1315937837627104e-07,0.009900990099009901,1.621916011184981e-05,0.00029449016266001676,4.500646823270926e-07,0.010144457068657686
CBR4,0.019863431826796243,0.00028921203177778576,3.362695e-05,2.140126990624047e-06,0.009900990099009901,1.8945868509844354e-05,0.00031142716989711317,2.3012118178753193e-06,0.010144457068657686
CCDC24,0.019825959326034724,0.00029619736398600605,3.362695e-05,1.4159752306452944e-05,0.009900990099009901,2.1614610712448545e-05,0.0003188346221593176,1.5036905104197818e-05,0.010144457068657686
PRAMEF4,0.01981230398043587,0.00029878169770836127,3.362695e-05,2.8374668517239243e-05,0.009900990099009901,2.4580512722414457e-05,0.00032150110944228257,2.9952148329246208e-05,0.010144457068657686
ZNF479,0.019758602349599225,0.00030914988644714647,3.362695e-05,7.108416094636638e-07,0.009900990099009901,1.7780215129356938e-05,0.00033253842213748275,7.690316726977972e-07,0.010144457068657686
SPANXB1,0.01968137379353514,0.00032464842331858534,3.362695e-05,4.770155299638201e-05,0.009900990099009901,2.1879134606053942e-05,0.0003490843261490165,5.0229785534975795e-05,0.010144457068657686
C11orf40,0.019675678187160768,0.0003258195866640001,3.362695e-05,7.823683821683858e-06,0.009900990099009901,2.107481147890498e-05,0.0003502181153679686,8.346746609193304e-06,0.010144457068657686
PNPLA1,0.01967459796673162,0.0003260421505880684,3.362695e-05,7.033135290823722e-07,0.009900990099009901,1.6483849541297374e-05,0.00035033182369778126,7.614365165092446e-07,0.010144457068657686
ZNF691,0.019659116360676084,0.00032924748652951585,3.362695e-05,3.046260474648399e-06,0.009900990099009901,1.7771497006832733e-05,0.00035364928735715987,3.2696892393363854e-06,0.010144457068657686
CYP1A1,0.019651408000054823,0.000330854341928033,3.362695e-05,3.221010155574078e-05,0.009900990099009901,2.282349824541321e-05,0.0003552480407244449,3.3988851448196386e-05,0.010144457068657686
LIM2,0.019596888028136476,0.00034242922505722806,3.362695e-05,4.872303364100716e-07,0.009900990099009901,1.6246473783660755e-05,0.0003675447853923736,5.297901447010565e-07,0.010144457068657686
CDPF1,0.019573777140869147,0.00034744847238110665,3.362695e-05,6.77874514298793e-07,0.009900990099009901,1.7499780310382427e-05,0.0003727987901084835,7.346905863064953e-07,0.010144457068657686
KRTAP12-1,0.01949862631923592,0.00036424640088184024,3.362695e-05,1.99675773193686e-06,0.009900990099009901,1.7770664007249563e-05,0.0003906825894335076,2.1478211530335535e-06,0.010144457068657686
PPAT,0.019497318166911855,0.0003645453732481485,3.362695e-05,8.648747535811019e-06,0.009900990099009901,1.988124043315521e-05,0.00039085609951608366,9.217137693581902e-06,0.010144457068657686
PRRT1B,0.01949677866294027,0.0003646687408485061,3.362695e-05,6.854395966371385e-07,0.009900990099009901,1.691567879955531e-05,0.00039085609951608366,7.423533537586337e-07,0.010144457068657686
RS1,0.019492447648661832,0.00036566051391062615,3.362695e-05,3.9070265245300106e-07,0.009900990099009901,1.728675919262833e-05,0.00039177912204709945,4.2591132171475404e-07,0.010144457068657686
TMEM80,0.01941500395467896,0.00038382299222028404,3.362695e-05,7.079434031220799e-07,0.009900990099009901,1.6300262290724174e-05,0.0004110921016282942,7.661725142013852e-07,0.010144457068657686
CYP2A13,0.01938610325887663,0.00039081293896425784,3.362695e-05,1.835653898196732e-05,0.019801980198019802,2.094794123923847e-05,0.0004184292708396765,1.9445486209711145e-05,0.020137606981037087
ELP4,0.019321575909950307,0.0004068481522909728,3.362695e-05,1.3497930206884945e-07,0.009900990099009901,1.5803589852087656e-05,0.00043544218939454814,1.4854655400093484e-07,0.010144457068657686
FASTKD3,0.019319458806238577,0.0004073844578844632,3.362695e-05,8.3393527319231e-06,0.009900990099009901,1.9863385140876957e-05,0.0004358606896053458,8.890567944480917e-06,0.010144457068657686
ZNF786,0.01928663406045824,0.0004157840083340858,3.362695e-05,4.165052219784471e-07,0.009900990099009901,1.6122370635043048e-05,0.00044468877896693663,4.535447063286175e-07,0.010144457068657686
S100A7A,0.019277113698681358,0.00041825006887330485,3.362695e-05,1.5463753171185424e-05,0.009900990099009901,2.068662549312159e-05,0.0004471668590947664,1.6410067036984884e-05,0.010144457068657686
UBQLN3,0.01914609317969444,0.00045359560061564164,3.362695e-05,3.920604650697879e-05,0.009900990099009901,2.3852959299711978e-05,0.00048478332805376733,4.131301001789124e-05,0.010144457068657686
RIOX1,0.019121791970213648,0.0004604482295793577,3.362695e-05,9.009309290153311e-06,0.009900990099009901,1.902365659032443e-05,0.0004919318692087155,9.591173836217151e-06,0.010144457068657686
PHB,0.018999361690146894,0.0004964545485397487,3.362695e-05,6.81618863573874e-06,0.009900990099009901,1.8633552402597304e-05,0.0005302113369951036,7.2822528159601925e-06,0.010144457068657686
XKR5,0.018976566270290488,0.0005034399123925448,3.362695e-05,3.2268800577162082e-06,0.009900990099009901,1.8259912236651357e-05,0.0005374803335151724,3.4623176584937857e-06,0.010144457068657686
ZNF534,0.01882540568154531,0.0005521123244371928,3.362695e-05,3.7638721061883373e-05,0.009900990099009901,2.430636008056813e-05,0.0005892340709041545,3.968933679636208e-05,0.010144457068657686
DCUN1D3,0.018751698088802237,0.000577391637637148,3.362695e-05,4.5434356787943386e-07,0.009900990099009901,1.5474407985776125e-05,0.0006159939235104708,4.945684701154941e-07,0.010144457068657686
TULP1,0.018717943511217316,0.0005893218438285386,3.362695e-05,1.0282004202499806e-06,0.009900990099009901,1.6349604679765568e-05,0.0006284982337311112,1.1099680679200943e-06,0.010144457068657686
SNX16,0.018702474023143737,0.0005948651337661648,3.362695e-05,9.043565791788666e-07,0.009900990099009901,1.5153938549756305e-05,0.0006341845775758687,9.776827883014772e-07,0.010144457068657686
GUCY2F,0.018651598697106544,0.0006134371788972803,3.362695e-05,1.8682893591193128e-05,0.009900990099009901,2.0653824522663274e-05,0.0006537518780432828,1.978421488654408e-05,0.010144457068657686
SPANXN4,0.018649838058088817,0.0006140893856667606,3.362695e-05,1.513116099194356e-06,0.009900990099009901,1.5905983274782438e-05,0.0006542145443893047,1.6305130379249524e-06,0.010144457068657686
LCE2D,0.018438074174273955,0.0006973738150330977,3.362695e-05,7.632271053603645e-06,0.009900990099009901,1.7614458400190823e-05,0.0007426771193110732,8.148332085697842e-06,0.010144457068657686
